example,split,action_x,action_y,edge_count_before,edge_count_after,births,deaths
2152,combined_extreme_stress,15.2008,-7.3160,1.0,0.0,0.0,1.0
2153,friction_mass_shift,19.4744,-0.8302,0.0,0.0,0.0,0.0
2154,contact_chain_transfer,0.5204,7.8580,0.0,0.0,0.0,0.0
2155,fixture_near_wall_jam,23.8790,0.0007,0.0,0.0,0.0,0.0
2156,actuator_limit_chain,4.8548,-0.2507,0.0,0.0,0.0,0.0
2157,fixture_near_wall_jam,14.0551,10.8563,0.0,0.0,0.0,0.0
2158,contact_sensor_noise_burst,15.7301,4.4053,0.0,0.0,0.0,0.0
2159,fixture_topology_shift,7.6780,-12.8666,0.0,0.0,0.0,0.0
2160,distractor_contact,13.2060,7.4629,0.0,0.0,0.0,0.0
2161,combined_stress,7.9334,-8.0874,0.0,0.0,0.0,0.0
2162,nominal_push_to_pocket,17.1116,-8.1361,0.0,0.0,0.0,0.0
2163,friction_mass_shift,-2.1682,7.5932,0.0,0.0,0.0,0.0
2164,actuator_limit_chain,11.1707,-6.9744,0.0,0.0,0.0,0.0
2165,friction_mass_shift,5.8717,-0.6931,0.0,0.0,0.0,0.0
2166,fixture_topology_shift,17.5225,-3.9528,0.0,0.0,0.0,0.0
2167,actuator_limit_chain,7.6614,-7.4689,1.0,1.0,0.0,0.0
2168,contact_chain_transfer,10.2706,9.4712,0.0,0.0,0.0,0.0
2169,friction_mass_shift,9.3317,0.6044,0.0,0.0,0.0,0.0
2170,friction_mass_shift,4.2619,-1.5284,0.0,0.0,0.0,0.0
2171,actuator_limit_chain,19.9204,1.1159,0.0,0.0,0.0,0.0
2172,combined_extreme_stress,7.2878,-12.8653,0.0,0.0,0.0,0.0
2173,fixture_topology_shift,14.2409,6.7471,0.0,0.0,0.0,0.0
2174,friction_mass_shift,15.9194,-8.5707,0.0,0.0,0.0,0.0
2175,contact_chain_transfer,16.8613,-7.3452,0.0,0.0,0.0,0.0
2176,contact_sensor_noise_burst,13.2860,5.8656,0.0,0.0,0.0,0.0
2177,nominal_push_to_pocket,14.2498,-4.6798,1.0,1.0,0.0,0.0
2178,contact_sensor_noise_burst,8.7406,-10.2532,0.0,0.0,0.0,0.0
2179,combined_extreme_stress,24.5601,1.1344,1.0,1.0,0.0,0.0
2180,combined_stress,13.4638,7.4360,0.0,0.0,0.0,0.0
2181,fixture_topology_shift,7.0682,-1.5468,0.0,0.0,0.0,0.0
2182,delayed_topology_transition,-0.7213,-6.5457,0.0,0.0,0.0,0.0
2183,friction_mass_shift,-1.2797,11.1889,0.0,0.0,0.0,0.0
2184,combined_stress,6.6354,5.4290,0.0,0.0,0.0,0.0
2185,contact_chain_transfer,1.3991,13.2184,0.0,0.0,0.0,0.0
2186,fixture_topology_shift,7.4195,7.2877,0.0,0.0,0.0,0.0
2187,distractor_contact,0.3678,11.7360,0.0,0.0,0.0,0.0
2188,distractor_contact,-2.2258,10.5101,0.0,0.0,0.0,0.0
2189,fixture_near_wall_jam,6.5274,-0.0884,0.0,0.0,0.0,0.0
2190,contact_sensor_noise_burst,0.6656,-8.9639,0.0,0.0,0.0,0.0
2191,pocket_relocation,2.5813,-11.5454,0.0,0.0,0.0,0.0
2192,fixture_topology_shift,24.9906,-1.9112,0.0,1.0,1.0,0.0
2193,combined_stress,1.1292,10.9662,0.0,0.0,0.0,0.0
2194,pocket_relocation,18.6894,6.4376,0.0,0.0,0.0,0.0
2195,contact_sensor_noise_burst,11.0736,-6.8722,0.0,0.0,0.0,0.0
2196,distractor_contact,15.6027,4.7654,1.0,1.0,0.0,0.0
2197,friction_mass_shift,11.3589,-7.0553,1.0,1.0,0.0,0.0
2198,distractor_contact,6.5904,-8.2124,0.0,0.0,0.0,0.0
2199,distractor_contact,19.1489,-0.9390,0.0,0.0,0.0,0.0
2200,contact_sensor_noise_burst,14.6855,-2.0301,0.0,0.0,0.0,0.0
2201,pocket_relocation,2.8278,-9.7221,0.0,0.0,0.0,0.0
2202,nominal_push_to_pocket,8.6621,-1.0117,0.0,0.0,0.0,0.0
2203,contact_sensor_noise_burst,14.1786,8.9463,0.0,1.0,1.0,0.0
2204,distractor_contact,10.6881,5.7159,0.0,0.0,0.0,0.0
2205,actuator_limit_chain,8.1706,-7.6103,0.0,0.0,0.0,0.0
2206,combined_extreme_stress,-1.8977,7.5924,0.0,0.0,0.0,0.0
2207,friction_mass_shift,3.3601,11.1730,0.0,0.0,0.0,0.0
2208,actuator_limit_chain,9.2553,-9.4579,0.0,0.0,0.0,0.0
2209,combined_stress,15.0742,-6.4643,0.0,1.0,1.0,0.0
2210,combined_extreme_stress,4.2143,-2.4427,0.0,0.0,0.0,0.0
2211,actuator_limit_chain,23.6012,1.0346,0.0,0.0,0.0,0.0
2212,combined_extreme_stress,-1.4660,7.3443,0.0,0.0,0.0,0.0
2213,nominal_push_to_pocket,10.4058,-6.6100,0.0,0.0,0.0,0.0
2214,pocket_relocation,12.4771,-7.8937,0.0,0.0,0.0,0.0
2215,contact_chain_transfer,17.5207,2.0895,0.0,0.0,0.0,0.0
2216,nominal_push_to_pocket,2.5214,-6.4562,0.0,0.0,0.0,0.0
2217,pocket_relocation,-2.9578,10.4800,0.0,0.0,0.0,0.0
2218,pocket_relocation,24.1179,-1.2168,1.0,1.0,0.0,0.0
2219,fixture_topology_shift,0.1249,-11.5869,0.0,0.0,0.0,0.0
2220,fixture_topology_shift,7.7858,8.4936,0.0,0.0,0.0,0.0
2221,actuator_limit_chain,5.3370,3.9179,0.0,0.0,0.0,0.0
2222,actuator_limit_chain,8.9474,-10.4744,1.0,1.0,0.0,0.0
2223,contact_sensor_noise_burst,24.2623,-0.3677,1.0,1.0,0.0,0.0
2224,delayed_topology_transition,15.6225,-0.7144,1.0,1.0,0.0,0.0
2225,actuator_limit_chain,1.0518,12.3601,0.0,0.0,0.0,0.0
2226,contact_sensor_noise_burst,-0.2691,-5.1842,0.0,0.0,0.0,0.0
2227,contact_chain_transfer,27.8597,1.1228,0.0,0.0,0.0,0.0
2228,friction_mass_shift,10.9275,-5.8962,0.0,0.0,0.0,0.0
2229,distractor_contact,-0.3782,9.0392,0.0,0.0,0.0,0.0
2230,fixture_topology_shift,12.5180,-4.5554,0.0,0.0,0.0,0.0
2231,combined_stress,20.3945,-0.1925,1.0,0.0,0.0,1.0
2232,fixture_near_wall_jam,9.7116,12.0559,0.0,0.0,0.0,0.0
2233,distractor_contact,12.5706,-6.1323,1.0,1.0,0.0,0.0
2234,fixture_near_wall_jam,-1.3583,-8.5643,0.0,0.0,0.0,0.0
2235,fixture_near_wall_jam,16.2092,-4.3428,0.0,0.0,0.0,0.0
2236,contact_sensor_noise_burst,22.9131,-0.1309,0.0,0.0,0.0,0.0
2237,distractor_contact,19.6689,4.5407,0.0,0.0,0.0,0.0
2238,fixture_topology_shift,15.8029,-8.4591,0.0,0.0,0.0,0.0
2239,combined_stress,-0.4334,11.5399,1.0,0.0,0.0,1.0
2240,contact_sensor_noise_burst,22.1111,-0.1610,0.0,0.0,0.0,0.0
2241,contact_chain_transfer,4.7018,-4.2866,0.0,0.0,0.0,0.0
2242,fixture_near_wall_jam,9.0403,10.4134,0.0,0.0,0.0,0.0
2243,contact_chain_transfer,13.5734,5.0482,0.0,0.0,0.0,0.0
2244,fixture_near_wall_jam,26.0434,2.9466,0.0,0.0,0.0,0.0
2245,distractor_contact,14.2999,-3.7514,0.0,0.0,0.0,0.0
2246,nominal_push_to_pocket,7.8862,-11.0663,0.0,0.0,0.0,0.0
2247,combined_stress,16.7507,-1.1586,0.0,0.0,0.0,0.0
2248,fixture_topology_shift,11.0390,-3.2345,0.0,1.0,1.0,0.0
2249,nominal_push_to_pocket,-3.2729,8.5428,0.0,0.0,0.0,0.0
2250,distractor_contact,8.6170,-11.2854,0.0,0.0,0.0,0.0
2251,contact_sensor_noise_burst,4.1207,-3.6847,0.0,0.0,0.0,0.0
2252,contact_sensor_noise_burst,15.6524,1.3383,0.0,0.0,0.0,0.0
2253,contact_sensor_noise_burst,4.9715,-0.4293,0.0,0.0,0.0,0.0
2254,pocket_relocation,1.0302,-7.1927,1.0,0.0,0.0,1.0
2255,contact_sensor_noise_burst,1.8622,-7.4545,0.0,0.0,0.0,0.0
2256,contact_sensor_noise_burst,21.2204,-0.2668,0.0,1.0,1.0,0.0
2257,pocket_relocation,17.2344,8.2142,0.0,0.0,0.0,0.0
2258,contact_chain_transfer,-0.4875,7.4178,0.0,0.0,0.0,0.0
2259,combined_stress,6.7766,-11.4023,0.0,0.0,0.0,0.0
2260,contact_chain_transfer,4.4573,0.4591,0.0,0.0,0.0,0.0
2261,actuator_limit_chain,4.4165,5.1064,0.0,0.0,0.0,0.0
2262,combined_extreme_stress,12.6127,-17.7002,0.0,0.0,0.0,0.0
2263,fixture_near_wall_jam,11.0506,-12.8493,0.0,0.0,0.0,0.0
2264,fixture_topology_shift,9.4808,8.0943,0.0,0.0,0.0,0.0
2265,fixture_topology_shift,-7.9516,10.7397,0.0,0.0,0.0,0.0
2266,pocket_relocation,3.3001,-2.0791,0.0,0.0,0.0,0.0
2267,combined_extreme_stress,1.2905,11.2601,0.0,0.0,0.0,0.0
2268,fixture_topology_shift,22.2653,1.1989,0.0,0.0,0.0,0.0
2269,delayed_topology_transition,-1.6696,7.2172,0.0,0.0,0.0,0.0
2270,delayed_topology_transition,-3.9417,-7.4158,0.0,0.0,0.0,0.0
2271,friction_mass_shift,20.6709,0.4010,0.0,1.0,1.0,0.0
2272,fixture_topology_shift,22.9030,-0.7794,0.0,0.0,0.0,0.0
2273,distractor_contact,11.2524,-6.8554,0.0,0.0,0.0,0.0
2274,pocket_relocation,18.5789,-0.8906,0.0,0.0,0.0,0.0
2275,combined_extreme_stress,6.6123,10.7877,0.0,0.0,0.0,0.0
2276,actuator_limit_chain,9.5948,-8.5716,0.0,0.0,0.0,0.0
2277,contact_chain_transfer,15.7203,-0.1980,0.0,1.0,1.0,0.0
2278,fixture_topology_shift,13.7909,7.9590,0.0,0.0,0.0,0.0
2279,combined_extreme_stress,17.6217,0.1574,0.0,0.0,0.0,0.0
2280,nominal_push_to_pocket,8.7029,0.4912,0.0,0.0,0.0,0.0
2281,pocket_relocation,5.0361,-3.9478,0.0,0.0,0.0,0.0
2282,distractor_contact,16.3093,6.5152,0.0,0.0,0.0,0.0
2283,actuator_limit_chain,22.7510,3.3347,0.0,1.0,1.0,0.0
2284,distractor_contact,0.2857,-5.7185,0.0,0.0,0.0,0.0
2285,pocket_relocation,13.7550,-7.2408,0.0,0.0,0.0,0.0
2286,delayed_topology_transition,13.1959,-11.3637,1.0,1.0,0.0,0.0
2287,delayed_topology_transition,4.5876,0.1659,0.0,0.0,0.0,0.0
2288,fixture_near_wall_jam,8.4543,-9.7236,0.0,0.0,0.0,0.0
2289,pocket_relocation,-0.4402,11.7737,0.0,0.0,0.0,0.0
2290,contact_chain_transfer,0.8163,6.3664,0.0,0.0,0.0,0.0
2291,friction_mass_shift,9.3461,-2.0693,0.0,0.0,0.0,0.0
2292,actuator_limit_chain,11.3613,-9.0957,0.0,0.0,0.0,0.0
2293,fixture_near_wall_jam,18.9407,-1.1950,0.0,0.0,0.0,0.0
2294,fixture_near_wall_jam,12.0601,-11.1730,0.0,0.0,0.0,0.0
2295,distractor_contact,6.7896,2.1844,0.0,0.0,0.0,0.0
2296,fixture_topology_shift,10.8815,-9.8695,0.0,0.0,0.0,0.0
2297,combined_extreme_stress,4.8736,-1.9296,0.0,0.0,0.0,0.0
2298,combined_extreme_stress,9.6031,12.7160,0.0,0.0,0.0,0.0
2299,combined_extreme_stress,15.3657,7.4781,0.0,1.0,1.0,0.0
2300,contact_chain_transfer,15.3681,-10.1970,0.0,0.0,0.0,0.0
2301,delayed_topology_transition,1.4794,11.2574,0.0,0.0,0.0,0.0
2302,contact_sensor_noise_burst,2.3958,10.5074,0.0,0.0,0.0,0.0
2303,combined_stress,14.2868,-4.2932,0.0,0.0,0.0,0.0
2304,fixture_topology_shift,13.6279,-11.1186,1.0,1.0,0.0,0.0
2305,combined_stress,1.9281,-3.5287,0.0,0.0,0.0,0.0
2306,pocket_relocation,21.5787,3.3058,0.0,0.0,0.0,0.0
2307,nominal_push_to_pocket,7.7118,1.7716,0.0,0.0,0.0,0.0
2308,pocket_relocation,10.4112,10.1051,0.0,0.0,0.0,0.0
2309,contact_sensor_noise_burst,4.7004,2.0666,2.0,1.0,0.0,1.0
2310,delayed_topology_transition,10.3084,5.5985,0.0,0.0,0.0,0.0
2311,nominal_push_to_pocket,0.1105,12.4137,0.0,0.0,0.0,0.0
2312,contact_sensor_noise_burst,23.5542,0.8367,0.0,0.0,0.0,0.0
2313,combined_extreme_stress,10.0473,-10.1131,1.0,1.0,0.0,0.0
2314,combined_extreme_stress,8.0599,11.9523,0.0,0.0,0.0,0.0
2315,delayed_topology_transition,24.9825,-0.9700,0.0,0.0,0.0,0.0
2316,contact_sensor_noise_burst,10.3112,-10.6995,0.0,0.0,0.0,0.0
2317,delayed_topology_transition,7.1997,-0.2075,0.0,0.0,0.0,0.0
2318,contact_sensor_noise_burst,10.5714,8.4598,0.0,0.0,0.0,0.0
2319,distractor_contact,7.0608,11.0331,0.0,0.0,0.0,0.0
2320,contact_chain_transfer,-1.3252,4.2676,0.0,0.0,0.0,0.0
2321,nominal_push_to_pocket,3.4414,0.0304,0.0,0.0,0.0,0.0
2322,distractor_contact,11.2329,-6.2002,0.0,0.0,0.0,0.0
2323,distractor_contact,11.2425,10.3779,0.0,0.0,0.0,0.0
2324,combined_extreme_stress,-0.8250,7.8448,0.0,0.0,0.0,0.0
2325,actuator_limit_chain,1.5094,-12.8503,0.0,0.0,0.0,0.0
2326,actuator_limit_chain,-0.2448,9.2543,0.0,0.0,0.0,0.0
2327,nominal_push_to_pocket,17.1245,-6.3328,0.0,0.0,0.0,0.0
2328,combined_extreme_stress,13.8848,3.7944,1.0,1.0,1.0,1.0
2329,contact_chain_transfer,28.2610,-0.1211,0.0,0.0,0.0,0.0
2330,actuator_limit_chain,16.3350,-7.8952,1.0,1.0,0.0,0.0
2331,distractor_contact,8.0382,9.4929,0.0,0.0,0.0,0.0
2332,fixture_near_wall_jam,9.7865,8.3567,0.0,0.0,0.0,0.0
2333,combined_extreme_stress,10.9880,-13.4664,0.0,0.0,0.0,0.0
2334,pocket_relocation,16.6315,-2.7438,0.0,1.0,1.0,0.0
2335,friction_mass_shift,5.4188,-10.1518,0.0,0.0,0.0,0.0
2336,nominal_push_to_pocket,-0.3287,10.2368,0.0,0.0,0.0,0.0
2337,nominal_push_to_pocket,11.9918,9.2349,0.0,0.0,0.0,0.0
2338,fixture_topology_shift,4.0761,-8.6997,1.0,0.0,0.0,1.0
2339,combined_stress,7.6745,-2.1715,0.0,0.0,0.0,0.0
2340,distractor_contact,16.2425,7.3902,0.0,0.0,0.0,0.0
2341,combined_extreme_stress,22.5639,-0.7685,0.0,0.0,0.0,0.0
2342,friction_mass_shift,21.3180,-0.6038,0.0,1.0,1.0,0.0
2343,contact_chain_transfer,24.1738,3.6147,0.0,1.0,1.0,0.0
2344,friction_mass_shift,4.6942,0.1729,0.0,0.0,0.0,0.0
2345,combined_stress,3.6052,-3.1593,0.0,0.0,0.0,0.0
2346,actuator_limit_chain,14.1232,-4.4007,0.0,0.0,0.0,0.0
2347,combined_extreme_stress,15.1440,-7.4374,0.0,0.0,0.0,0.0
2348,combined_extreme_stress,23.4518,-1.6409,0.0,0.0,0.0,0.0
2349,friction_mass_shift,22.5904,0.5466,0.0,0.0,0.0,0.0
2350,contact_chain_transfer,-1.5331,8.0009,0.0,0.0,0.0,0.0
2351,contact_sensor_noise_burst,15.2299,-6.9299,0.0,0.0,0.0,0.0
2352,nominal_push_to_pocket,24.1744,-1.9227,0.0,0.0,0.0,0.0
2353,nominal_push_to_pocket,12.8110,-5.2596,0.0,0.0,0.0,0.0
2354,friction_mass_shift,11.2197,-5.7469,0.0,0.0,0.0,0.0
2355,pocket_relocation,1.5632,-10.2549,0.0,0.0,0.0,0.0
2356,nominal_push_to_pocket,25.8547,0.0648,0.0,0.0,0.0,0.0
2357,combined_extreme_stress,17.8187,0.6674,0.0,1.0,1.0,0.0
2358,contact_sensor_noise_burst,1.9761,-4.4439,0.0,0.0,0.0,0.0
2359,combined_stress,11.5881,-5.4735,0.0,0.0,0.0,0.0
2360,fixture_near_wall_jam,11.9850,-8.7472,0.0,0.0,0.0,0.0
2361,distractor_contact,25.2132,-1.1324,0.0,0.0,0.0,0.0
2362,contact_chain_transfer,0.9929,-7.1747,0.0,0.0,0.0,0.0
2363,contact_sensor_noise_burst,20.6113,-0.2114,0.0,0.0,0.0,0.0
2364,actuator_limit_chain,1.7704,6.2443,0.0,0.0,0.0,0.0
2365,actuator_limit_chain,22.1572,-0.7207,0.0,0.0,0.0,0.0
2366,fixture_topology_shift,18.4138,-1.1326,1.0,1.0,0.0,0.0
2367,contact_chain_transfer,11.2931,5.3358,0.0,0.0,0.0,0.0
2368,actuator_limit_chain,11.6575,-7.1302,0.0,0.0,0.0,0.0
2369,contact_chain_transfer,22.0784,-0.1930,0.0,0.0,0.0,0.0
2370,delayed_topology_transition,14.9212,4.6836,1.0,1.0,0.0,0.0
2371,combined_extreme_stress,10.1158,1.0642,0.0,0.0,0.0,0.0
2372,distractor_contact,15.5472,2.6775,0.0,0.0,0.0,0.0
2373,fixture_topology_shift,14.8556,-7.3262,0.0,0.0,0.0,0.0
2374,fixture_topology_shift,0.1852,-0.0264,0.0,0.0,0.0,0.0
2375,combined_extreme_stress,3.2295,-6.9996,0.0,0.0,0.0,0.0
2376,fixture_near_wall_jam,1.3540,-7.3331,0.0,0.0,0.0,0.0
2377,contact_chain_transfer,16.1096,-1.9388,0.0,0.0,0.0,0.0
2378,actuator_limit_chain,15.0717,7.5873,0.0,0.0,0.0,0.0
2379,friction_mass_shift,6.9001,-11.5159,0.0,0.0,0.0,0.0
2380,actuator_limit_chain,27.8101,-0.7886,0.0,0.0,0.0,0.0
2381,delayed_topology_transition,10.2018,-8.9110,0.0,0.0,0.0,0.0
2382,friction_mass_shift,14.9458,6.0751,0.0,0.0,0.0,0.0
2383,contact_chain_transfer,7.0360,3.2101,0.0,0.0,0.0,0.0
2384,contact_sensor_noise_burst,-2.2082,-11.0335,0.0,0.0,0.0,0.0
2385,nominal_push_to_pocket,11.0140,7.4851,0.0,0.0,0.0,0.0
2386,contact_sensor_noise_burst,23.5811,0.1727,0.0,0.0,0.0,0.0
2387,contact_chain_transfer,15.7210,-6.7698,1.0,1.0,0.0,0.0
2388,contact_chain_transfer,15.0050,6.0347,0.0,0.0,0.0,0.0
2389,contact_chain_transfer,-0.6199,-8.0581,0.0,0.0,0.0,0.0
2390,pocket_relocation,6.5730,2.1055,0.0,0.0,0.0,0.0
2391,combined_extreme_stress,11.6982,9.4514,0.0,0.0,0.0,0.0
2392,fixture_topology_shift,13.9544,5.3353,0.0,0.0,0.0,0.0
2393,delayed_topology_transition,7.0111,8.5649,0.0,0.0,0.0,0.0
2394,combined_extreme_stress,13.2917,7.1093,0.0,0.0,0.0,0.0
2395,actuator_limit_chain,18.8302,2.4052,0.0,0.0,0.0,0.0
2396,actuator_limit_chain,11.2647,10.5690,0.0,0.0,0.0,0.0
2397,fixture_near_wall_jam,12.2253,1.4022,0.0,0.0,0.0,0.0
2398,contact_chain_transfer,19.5284,0.2111,0.0,0.0,0.0,0.0
2399,contact_sensor_noise_burst,-1.0284,6.9885,0.0,0.0,0.0,0.0
